timestamp,asset_name,attribute_name,attribute_value
1300,Freezer Tunnel,Alarm_Text, 
1300,Freezer Tunnel,Bad,0
1300,Freezer Tunnel,Blocked,False
1300,Freezer Tunnel,Down,False
1300,Freezer Tunnel,Good,7550
1300,Freezer Tunnel,Speed,8.92
1300,Freezer Tunnel,Starved,False
1300,Freezer Tunnel,State,Running
1300,Freezer Tunnel,Temperature,-20.68
1300,Freezer Tunnel,Total,7560
1300,Labeller,Alarm_State,NORMAL
1300,Labeller,Alarm_Text, 
1300,Labeller,Bad,0
1300,Labeller,Blocked,False
1300,Labeller,Down,False
1300,Labeller,Good,67
1300,Labeller,Starved,False
1300,Labeller,State,Running
1300,Labeller,Total,70
1300,Line 1,Shift,1
1300,Liner Inserter,Alarm_State,NORMAL
1300,Liner Inserter,Alarm_Text, 
1300,Liner Inserter,Bad,0
1300,Liner Inserter,Blocked,False
1300,Liner Inserter,Down,False
1300,Liner Inserter,Good,79
1300,Liner Inserter,Starved,False
1300,Liner Inserter,State,Running
1300,Liner Inserter,Total,82
1300,Vertical Conveyor,Alarm_State,NORMAL
1300,Vertical Conveyor,Alarm_Text, 
1300,Vertical Conveyor,Bad,0
1300,Vertical Conveyor,Blocked,False
1300,Vertical Conveyor,Down,False
1300,Vertical Conveyor,Good,73
1300,Vertical Conveyor,Starved,False
1300,Vertical Conveyor,State,Running
1300,Vertical Conveyor,Total,7500
1305,Box Erector,Alarm_State,NORMAL
1305,Box Erector,Alarm_Text, 
1305,Box Erector,Bad,0
1305,Box Erector,Blocked,False
1305,Box Erector,Down,False
1305,Box Erector,Good,85
1305,Box Erector,Starved,False
1305,Box Erector,State,Running
1305,Box Erector,Total,90
1305,Box Sealer,Alarm_State,NORMAL
1305,Box Sealer,Alarm_Text, 
1305,Box Sealer,Bad,0
1305,Box Sealer,Blocked,False
1305,Box Sealer,Down,False
1305,Box Sealer,Good,70
1305,Box Sealer,Starved,False
1305,Box Sealer,State,Running
1305,Box Sealer,Total,73
1305,Conveyor Left Turn,Total,0
1305,Conveyor Right Turn,Total,4
1305,Cookie Former,Alarm_State,NORMAL
1305,Cookie Former,Alarm_Text, 
1305,Cookie Former,Bad,0
1305,Cookie Former,Blocked,False
1305,Cookie Former,Down,False
1305,Cookie Former,Good,7640
1305,Cookie Former,Moisture,58.36
1305,Cookie Former,Starved,False
1305,Cookie Former,State,Running
1305,Cookie Former,Temperature,2.15
1305,Cookie Former,Total,1529
1305,Cookie Inspector,Alarm_State,NORMAL
1305,Cookie Inspector,Alarm_Text, 
1305,Cookie Inspector,Bad,30
1305,Cookie Inspector,Blocked,False
1305,Cookie Inspector,Down,False
1305,Cookie Inspector,Good,7545
1305,Cookie Inspector,Starved,False
1305,Cookie Inspector,State,Running
1305,Cookie Inspector,Total,7575
1305,Freezer Tunnel,Alarm_State,NORMAL
1305,Freezer Tunnel,Alarm_Text, 
1305,Freezer Tunnel,Bad,0
1305,Freezer Tunnel,Blocked,False
1305,Freezer Tunnel,Down,False
1305,Freezer Tunnel,Good,7575
1305,Freezer Tunnel,Speed,8.91
1305,Freezer Tunnel,Starved,False
1305,Freezer Tunnel,State,Running
1305,Freezer Tunnel,Temperature,-20.77
1305,Freezer Tunnel,Total,7585
1305,Labeller,Alarm_State,NORMAL
1305,Labeller,Alarm_Text, 
1305,Labeller,Bad,0
1305,Labeller,Blocked,False
1305,Labeller,Down,False
1305,Labeller,Good,67
1305,Labeller,Starved,False
1305,Labeller,State,Running
1305,Labeller,Total,70
1305,Line 1,Shift,1
1305,Liner Inserter,Alarm_State,NORMAL
1305,Liner Inserter,Alarm_Text, 
1305,Liner Inserter,Bad,0
1305,Liner Inserter,Blocked,False
1305,Liner Inserter,Down,False
1305,Liner Inserter,Good,79
1305,Liner Inserter,Starved,False
1305,Liner Inserter,State,Running
1305,Liner Inserter,Total,82
1305,Vertical Conveyor,Alarm_State,NORMAL
1305,Vertical Conveyor,Alarm_Text, 
1305,Vertical Conveyor,Bad,0
1305,Vertical Conveyor,Blocked,False
1305,Vertical Conveyor,Down,False
1305,Vertical Conveyor,Good,73
1305,Vertical Conveyor,Starved,False
1305,Vertical Conveyor,State,Running
1305,Vertical Conveyor,Total,7500
1310,Box Erector,Alarm_State,NORMAL
1310,Box Erector,Alarm_Text, 
1310,Box Erector,Bad,0
1310,Box Erector,Blocked,False
1310,Box Erector,Down,False
1310,Box Erector,Good,85
1310,Box Erector,Starved,False
1310,Box Erector,State,Running
1310,Box Erector,Total,90
1310,Box Sealer,Alarm_State,NORMAL
1310,Box Sealer,Alarm_Text, 
1310,Box Sealer,Bad,0
1310,Box Sealer,Blocked,False
1310,Box Sealer,Down,False
1310,Box Sealer,Good,71
1310,Box Sealer,Starved,False
1310,Box Sealer,State,Running
1310,Box Sealer,Total,73
1310,Conveyor Left Turn,Total,0
1310,Conveyor Right Turn,Total,4
1310,Cookie Former,Alarm_State,NORMAL
1310,Cookie Former,Alarm_Text, 
1310,Cookie Former,Bad,0
1310,Cookie Former,Blocked,False
1310,Cookie Former,Down,False
1310,Cookie Former,Good,7670
1310,Cookie Former,Moisture,58.36
1310,Cookie Former,Starved,False
1310,Cookie Former,State,Running
1310,Cookie Former,Temperature,2.17
1310,Cookie Former,Total,1535
1310,Cookie Inspector,Alarm_State,NORMAL
1310,Cookie Inspector,Alarm_Text, 
1310,Cookie Inspector,Bad,30
1310,Cookie Inspector,Blocked,False
1310,Cookie Inspector,Down,False
1310,Cookie Inspector,Good,7575
1310,Cookie Inspector,Starved,False
1310,Cookie Inspector,State,Running
1310,Cookie Inspector,Total,7605
1310,Freezer Tunnel,Alarm_State,NORMAL
1310,Freezer Tunnel,Alarm_Text, 
1310,Freezer Tunnel,Bad,0
1310,Freezer Tunnel,Blocked,False
1310,Freezer Tunnel,Down,False
1310,Freezer Tunnel,Good,7605
1310,Freezer Tunnel,Speed,8.91
1310,Freezer Tunnel,Starved,False
1310,Freezer Tunnel,State,Running
1310,Freezer Tunnel,Temperature,-20.77
1310,Freezer Tunnel,Total,7615
1310,Labeller,Alarm_State,NORMAL
1310,Labeller,Alarm_Text, 
1310,Labeller,Bad,0
1310,Labeller,Blocked,False
1310,Labeller,Down,False
1310,Labeller,Good,68
1310,Labeller,Starved,False
1310,Labeller,State,Running
1310,Labeller,Total,71
1310,Line 1,Shift,1
1310,Liner Inserter,Alarm_State,NORMAL
1310,Liner Inserter,Alarm_Text, 
1310,Liner Inserter,Bad,0
1310,Liner Inserter,Blocked,True
1310,Liner Inserter,Down,False
1310,Liner Inserter,Good,79
1310,Liner Inserter,Starved,False
1310,Liner Inserter,State,Blocked
1310,Liner Inserter,Total,82
1310,Vertical Conveyor,Alarm_State,NORMAL
1310,Vertical Conveyor,Alarm_Text, 
1310,Vertical Conveyor,Bad,0
1310,Vertical Conveyor,Blocked,False
1310,Vertical Conveyor,Down,False
1310,Vertical Conveyor,Good,73
1310,Vertical Conveyor,Starved,False
1310,Vertical Conveyor,State,Running
1310,Vertical Conveyor,Total,7500
1315,Box Erector,Alarm_State,NORMAL
1315,Box Erector,Alarm_Text, 
1315,Box Erector,Bad,0
1315,Box Erector,Blocked,False
1315,Box Erector,Down,False
1315,Box Erector,Good,86
1315,Box Erector,Starved,False
1315,Box Erector,State,Running
1315,Box Erector,Total,91
1315,Box Sealer,Alarm_State,NORMAL
1315,Box Sealer,Alarm_Text, 
1315,Box Sealer,Bad,0
1315,Box Sealer,Blocked,False
1315,Box Sealer,Down,False
1315,Box Sealer,Good,71
1315,Box Sealer,Starved,False
1315,Box Sealer,State,Running
1315,Box Sealer,Total,74
1315,Conveyor Left Turn,Total,0
1315,Conveyor Right Turn,Total,3
1315,Cookie Former,Alarm_State,NORMAL
1315,Cookie Former,Alarm_Text, 
1315,Cookie Former,Bad,0
1315,Cookie Former,Blocked,False
1315,Cookie Former,Down,False
1315,Cookie Former,Good,7695
1315,Cookie Former,Moisture,58.3
1315,Cookie Former,Starved,False
1315,Cookie Former,State,Running
1315,Cookie Former,Temperature,2.16
1315,Cookie Former,Total,1540
1315,Cookie Inspector,Alarm_State,NORMAL
1315,Cookie Inspector,Alarm_Text, 
1315,Cookie Inspector,Bad,30
1315,Cookie Inspector,Blocked,False
1315,Cookie Inspector,Down,False
1315,Cookie Inspector,Good,7600
1315,Cookie Inspector,Starved,False
1315,Cookie Inspector,State,Running
1315,Cookie Inspector,Total,7635
1315,Freezer Tunnel,Alarm_State,NORMAL
1315,Freezer Tunnel,Alarm_Text, 
1315,Freezer Tunnel,Bad,0
1315,Freezer Tunnel,Blocked,False
1315,Freezer Tunnel,Down,False
1315,Freezer Tunnel,Good,7635
1315,Freezer Tunnel,Speed,8.9
1315,Freezer Tunnel,Starved,False
1315,Freezer Tunnel,State,Running
1315,Freezer Tunnel,Temperature,-20.85
1315,Freezer Tunnel,Total,7645
1315,Labeller,Alarm_State,NORMAL
1315,Labeller,Alarm_Text, 
1315,Labeller,Bad,0
1315,Labeller,Blocked,False
1315,Labeller,Down,False
1315,Labeller,Good,68
1315,Labeller,Starved,False
1315,Labeller,State,Running
1315,Labeller,Total,71
1315,Line 1,Shift,1
1315,Liner Inserter,Alarm_State,NORMAL
1315,Liner Inserter,Alarm_Text, 
1315,Liner Inserter,Bad,0
1315,Liner Inserter,Blocked,False
1315,Liner Inserter,Down,False
1315,Liner Inserter,Good,79
1315,Liner Inserter,Starved,False
1315,Liner Inserter,State,Running
1315,Liner Inserter,Total,83
1315,Vertical Conveyor,Alarm_State,NORMAL
1315,Vertical Conveyor,Alarm_Text, 
1315,Vertical Conveyor,Bad,0
1315,Vertical Conveyor,Blocked,False
1315,Vertical Conveyor,Down,False
1315,Vertical Conveyor,Good,74
1315,Vertical Conveyor,Starved,False
1315,Vertical Conveyor,State,Running
1315,Vertical Conveyor,Total,7600
1320,Box Erector,Alarm_State,NORMAL
1320,Box Erector,Alarm_Text, 
1320,Box Erector,Bad,0
1320,Box Erector,Blocked,False
1320,Box Erector,Down,False
1320,Box Erector,Good,86
1320,Box Erector,Starved,False
1320,Box Erector,State,Running
1320,Box Erector,Total,91
1320,Box Sealer,Alarm_State,NORMAL
1320,Box Sealer,Alarm_Text, 
1320,Box Sealer,Bad,0
1320,Box Sealer,Blocked,False
1320,Box Sealer,Down,False
1320,Box Sealer,Good,71
1320,Box Sealer,Starved,False
1320,Box Sealer,State,Running
1320,Box Sealer,Total,74
1320,Conveyor Left Turn,Total,0
1320,Conveyor Right Turn,Total,3
1320,Cookie Former,Alarm_State,NORMAL
1320,Cookie Former,Alarm_Text, 
1320,Cookie Former,Bad,0
1320,Cookie Former,Blocked,False
1320,Cookie Former,Down,False
1320,Cookie Former,Good,7725
1320,Cookie Former,Moisture,58.31
1320,Cookie Former,Starved,False
1320,Cookie Former,State,Running
1320,Cookie Former,Temperature,2.17
1320,Cookie Former,Total,1546
1320,Cookie Inspector,Alarm_State,NORMAL
1320,Cookie Inspector,Alarm_Text, 
1320,Cookie Inspector,Bad,31
1320,Cookie Inspector,Blocked,False
1320,Cookie Inspector,Down,False
1320,Cookie Inspector,Good,7629
1320,Cookie Inspector,Starved,False
1320,Cookie Inspector,State,Running
1320,Cookie Inspector,Total,7665
1320,Freezer Tunnel,Alarm_State,NORMAL
1320,Freezer Tunnel,Alarm_Text, 
1320,Freezer Tunnel,Bad,0
1320,Freezer Tunnel,Blocked,False
1320,Freezer Tunnel,Down,False
1320,Freezer Tunnel,Good,7665
1320,Freezer Tunnel,Speed,8.9
1320,Freezer Tunnel,Starved,False
1320,Freezer Tunnel,State,Running
1320,Freezer Tunnel,Temperature,-20.9
1320,Freezer Tunnel,Total,7675
1320,Labeller,Alarm_State,NORMAL
1320,Labeller,Alarm_Text, 
1320,Labeller,Bad,0
1320,Labeller,Blocked,False
1320,Labeller,Down,False
1320,Labeller,Good,68
1320,Labeller,Starved,False
1320,Labeller,State,Running
1320,Labeller,Total,71
1320,Line 1,Shift,1
1320,Liner Inserter,Alarm_State,NORMAL
1320,Liner Inserter,Alarm_Text, 
1320,Liner Inserter,Bad,0
1320,Liner Inserter,Blocked,False
1320,Liner Inserter,Down,False
1320,Liner Inserter,Good,79
1320,Liner Inserter,Starved,False
1320,Liner Inserter,State,Running
1320,Liner Inserter,Total,83
1320,Vertical Conveyor,Alarm_State,NORMAL
1320,Vertical Conveyor,Alarm_Text, 
1320,Vertical Conveyor,Bad,0
1320,Vertical Conveyor,Blocked,False
1320,Vertical Conveyor,Down,False
1320,Vertical Conveyor,Good,74
1320,Vertical Conveyor,Starved,False
1320,Vertical Conveyor,State,Running
1320,Vertical Conveyor,Total,7600
1325,Box Erector,Alarm_State,NORMAL
1325,Box Erector,Alarm_Text, 
1325,Box Erector,Bad,0
1325,Box Erector,Blocked,False
1325,Box Erector,Down,False
1325,Box Erector,Good,87
1325,Box Erector,Starved,False
1325,Box Erector,State,Running
1325,Box Erector,Total,92
1325,Box Sealer,Alarm_State,NORMAL
1325,Box Sealer,Alarm_Text, 
1325,Box Sealer,Bad,0
1325,Box Sealer,Blocked,False
1325,Box Sealer,Down,False
1325,Box Sealer,Good,71
1325,Box Sealer,Starved,False
1325,Box Sealer,State,Running
1325,Box Sealer,Total,74
1325,Conveyor Left Turn,Total,0
1325,Conveyor Right Turn,Total,4
1325,Cookie Former,Alarm_State,NORMAL
1325,Cookie Former,Alarm_Text, 
1325,Cookie Former,Bad,0
1325,Cookie Former,Blocked,False
1325,Cookie Former,Down,False
1325,Cookie Former,Good,7755
1325,Cookie Former,Moisture,58.28
1325,Cookie Former,Starved,False
1325,Cookie Former,State,Running
1325,Cookie Former,Temperature,2.18
1325,Cookie Former,Total,1552
1325,Cookie Inspector,Alarm_State,NORMAL
1325,Cookie Inspector,Alarm_Text, 
1325,Cookie Inspector,Bad,31
1325,Cookie Inspector,Blocked,False
1325,Cookie Inspector,Down,False
1325,Cookie Inspector,Good,7659
1325,Cookie Inspector,Starved,False
1325,Cookie Inspector,State,Running
1325,Cookie Inspector,Total,7695
1325,Freezer Tunnel,Alarm_State,NORMAL
1325,Freezer Tunnel,Alarm_Text, 
1325,Freezer Tunnel,Bad,0
1325,Freezer Tunnel,Blocked,False
1325,Freezer Tunnel,Down,False
1325,Freezer Tunnel,Good,7695
1325,Freezer Tunnel,Speed,8.92
1325,Freezer Tunnel,Starved,False
1325,Freezer Tunnel,State,Running
1325,Freezer Tunnel,Temperature,-20.91
1325,Freezer Tunnel,Total,7705
1325,Labeller,Alarm_State,NORMAL
1325,Labeller,Alarm_Text, 
1325,Labeller,Bad,0
1325,Labeller,Blocked,False
1325,Labeller,Down,False
1325,Labeller,Good,69
1325,Labeller,Starved,False
1325,Labeller,State,Running
1325,Labeller,Total,71
1325,Line 1,Shift,1
1325,Liner Inserter,Alarm_State,NORMAL
1325,Liner Inserter,Alarm_Text, 
1325,Liner Inserter,Bad,0
1325,Liner Inserter,Blocked,False
1325,Liner Inserter,Down,False
1325,Liner Inserter,Good,80
1325,Liner Inserter,Starved,False
1325,Liner Inserter,State,Running
1325,Liner Inserter,Total,84
1325,Vertical Conveyor,Alarm_State,NORMAL
1325,Vertical Conveyor,Alarm_Text, 
1325,Vertical Conveyor,Bad,0
1325,Vertical Conveyor,Blocked,False
1325,Vertical Conveyor,Down,False
1325,Vertical Conveyor,Good,74
1325,Vertical Conveyor,Starved,False
1325,Vertical Conveyor,State,Running
1325,Vertical Conveyor,Total,7600
1330,Box Erector,Alarm_State,NORMAL
1330,Box Erector,Alarm_Text, 
1330,Box Erector,Bad,0
1330,Box Erector,Bad_Parts_1Min,0.0
1330,Box Erector,Blocked,False
1330,Box Erector,Blocked_Time_1Min,0.0
1330,Box Erector,Down,False
1330,Box Erector,Down_Time_1Min,0.0
1330,Box Erector,Good,87
1330,Box Erector,Good_Parts_1Min,4.0
1330,Box Erector,Starved,False
1330,Box Erector,Starved_Time_1Min,0.0
1330,Box Erector,State,Running
1330,Box Erector,Total,92
1330,Box Erector,Total_Parts_1Min,4.0
1330,Box Sealer,Alarm_State,NORMAL
1330,Box Sealer,Alarm_Text, 
1330,Box Sealer,Bad,0
1330,Box Sealer,Bad_Parts_1Min,0.0
1330,Box Sealer,Blocked,False
1330,Box Sealer,Blocked_Time_1Min,0.0
1330,Box Sealer,Down,False
1330,Box Sealer,Down_Time_1Min,0.0
1330,Box Sealer,Good,72
1330,Box Sealer,Good_Parts_1Min,4.0
1330,Box Sealer,Starved,False
1330,Box Sealer,Starved_Time_1Min,0.0
1330,Box Sealer,State,Running
1330,Box Sealer,Total,75
1330,Box Sealer,Total_Parts_1Min,4.0
1330,Conveyor Left Turn,Max_Level,0.0
1330,Conveyor Left Turn,Min_Level,0.0
1330,Conveyor Left Turn,Total,0
1330,Conveyor Right Turn,Max_Level,4.0
1330,Conveyor Right Turn,Min_Level,3.0
1330,Conveyor Right Turn,Total,4
1330,Cookie Former,Alarm_State,NORMAL
1330,Cookie Former,Alarm_Text, 
1330,Cookie Former,Bad,0
1330,Cookie Former,Bad_Parts_1Min,0.0
1330,Cookie Former,Blocked,False
1330,Cookie Former,Blocked_Time_1Min,0.0
1330,Cookie Former,Down,False
1330,Cookie Former,Down_Time_1Min,0.0
1330,Cookie Former,Good,7785
1330,Cookie Former,Good_Parts_1Min,350.0
1330,Cookie Former,Moisture,58.26
1330,Cookie Former,Starved,False
1330,Cookie Former,Starved_Time_1Min,0.0
1330,Cookie Former,State,Running
1330,Cookie Former,Temperature,2.12
1330,Cookie Former,Total,1558
1330,Cookie Former,Total_Parts_1Min,350.0
1330,Cookie Inspector,Alarm_State,NORMAL
1330,Cookie Inspector,Alarm_Text, 
1330,Cookie Inspector,Bad,31
1330,Cookie Inspector,Bad_Parts_1Min,1.0
1330,Cookie Inspector,Blocked,False
1330,Cookie Inspector,Blocked_Time_1Min,0.0
1330,Cookie Inspector,Down,False
1330,Cookie Inspector,Down_Time_1Min,0.0
1330,Cookie Inspector,Good,7689
1330,Cookie Inspector,Good_Parts_1Min,349.0
1330,Cookie Inspector,Starved,False
1330,Cookie Inspector,Starved_Time_1Min,0.0
1330,Cookie Inspector,State,Running
1330,Cookie Inspector,Total,7725
1330,Cookie Inspector,Total_Parts_1Min,350.0
1330,Freezer Tunnel,Alarm_State,NORMAL
1330,Freezer Tunnel,Alarm_Text, 
1330,Freezer Tunnel,Bad,0
1330,Freezer Tunnel,Bad_Parts_1Min,0.0
1330,Freezer Tunnel,Blocked,False
1330,Freezer Tunnel,Blocked_Time_1Min,0.0
1330,Freezer Tunnel,Down,False
1330,Freezer Tunnel,Down_Time_1Min,0.0
1330,Freezer Tunnel,Good,7725
1330,Freezer Tunnel,Good_Parts_1Min,350.0
1330,Freezer Tunnel,Speed,8.93
1330,Freezer Tunnel,Starved,False
1330,Freezer Tunnel,Starved_Time_1Min,0.0
1330,Freezer Tunnel,State,Running
1330,Freezer Tunnel,Temperature,-20.98
1330,Freezer Tunnel,Total,7735
1330,Freezer Tunnel,Total_Parts_1Min,350.0
1330,Labeller,Alarm_State,NORMAL
1330,Labeller,Alarm_Text, 
1330,Labeller,Bad,0
1330,Labeller,Bad_Parts_1Min,0.0
1330,Labeller,Blocked,False
1330,Labeller,Blocked_Time_1Min,0.0
1330,Labeller,Down,False
1330,Labeller,Down_Time_1Min,0.0
1330,Labeller,Good,69
1330,Labeller,Good_Parts_1Min,4.0
1330,Labeller,Starved,False
1330,Labeller,Starved_Time_1Min,0.0
1330,Labeller,State,Running
1330,Labeller,Total,72
1330,Labeller,Total_Parts_1Min,4.0
1330,Line 1,Shift,1
1330,Liner Inserter,Alarm_State,NORMAL
1330,Liner Inserter,Alarm_Text, 
1330,Liner Inserter,Bad,0
1330,Liner Inserter,Bad_Parts_1Min,0.0
1330,Liner Inserter,Blocked,False
1330,Liner Inserter,Blocked_Time_1Min,5.0
1330,Liner Inserter,Down,False
1330,Liner Inserter,Down_Time_1Min,0.0
1330,Liner Inserter,Good,80
1330,Liner Inserter,Good_Parts_1Min,3.0
1330,Liner Inserter,Starved,False
1330,Liner Inserter,Starved_Time_1Min,0.0
1330,Liner Inserter,State,Running
1330,Liner Inserter,Total,84
1330,Liner Inserter,Total_Parts_1Min,3.0
1330,Vertical Conveyor,Alarm_State,NORMAL
1330,Vertical Conveyor,Alarm_Text, 
1330,Vertical Conveyor,Bad,0
1330,Vertical Conveyor,Bad_Parts_1Min,0.0
1330,Vertical Conveyor,Blocked,False
1330,Vertical Conveyor,Blocked_Time_1Min,0.0
1330,Vertical Conveyor,Down,False
1330,Vertical Conveyor,Down_Time_1Min,0.0
1330,Vertical Conveyor,Good,75
1330,Vertical Conveyor,Good_Parts_1Min,4.0
1330,Vertical Conveyor,Starved,False
1330,Vertical Conveyor,Starved_Time_1Min,0.0
1330,Vertical Conveyor,State,Running
1330,Vertical Conveyor,Total,7689
1330,Vertical Conveyor,Total_Parts_1Min,4.0
1335,Box Erector,Alarm_State,NORMAL
1335,Box Erector,Alarm_Text, 
1335,Box Erector,Bad,0
1335,Box Erector,Blocked,False
1335,Box Erector,Down,False
1335,Box Erector,Good,88
1335,Box Erector,Starved,False
1335,Box Erector,State,Running
1335,Box Erector,Total,93
1335,Box Sealer,Alarm_State,NORMAL
1335,Box Sealer,Alarm_Text, 
1335,Box Sealer,Bad,0
1335,Box Sealer,Blocked,False
1335,Box Sealer,Down,False
1335,Box Sealer,Good,72
1335,Box Sealer,Starved,False
1335,Box Sealer,State,Running
1335,Box Sealer,Total,75
1335,Conveyor Left Turn,Total,0
1335,Conveyor Right Turn,Total,4
1335,Cookie Former,Alarm_State,NORMAL
1335,Cookie Former,Alarm_Text, 
1335,Cookie Former,Bad,0
1335,Cookie Former,Blocked,False
1335,Cookie Former,Down,False
1335,Cookie Former,Good,7815
1335,Cookie Former,Moisture,58.22
1335,Cookie Former,Starved,False
1335,Cookie Former,State,Running
1335,Cookie Former,Temperature,2.1
1335,Cookie Former,Total,1564
1335,Cookie Inspector,Alarm_State,NORMAL
1335,Cookie Inspector,Alarm_Text, 
1335,Cookie Inspector,Bad,31
1335,Cookie Inspector,Blocked,False
1335,Cookie Inspector,Down,False
1335,Cookie Inspector,Good,7719
1335,Cookie Inspector,Starved,False
1335,Cookie Inspector,State,Running
1335,Cookie Inspector,Total,7750
1335,Freezer Tunnel,Alarm_State,NORMAL
1335,Freezer Tunnel,Alarm_Text, 
1335,Freezer Tunnel,Bad,0
1335,Freezer Tunnel,Blocked,False
1335,Freezer Tunnel,Down,False
1335,Freezer Tunnel,Good,7750
1335,Freezer Tunnel,Speed,8.94
1335,Freezer Tunnel,Starved,False
1335,Freezer Tunnel,State,Running
1335,Freezer Tunnel,Temperature,-21.02
1335,Freezer Tunnel,Total,7760
1335,Labeller,Alarm_State,NORMAL
1335,Labeller,Alarm_Text, 
1335,Labeller,Bad,0
1335,Labeller,Blocked,False
1335,Labeller,Down,False
1335,Labeller,Good,69
1335,Labeller,Starved,False
1335,Labeller,State,Running
1335,Labeller,Total,72
1335,Line 1,Shift,1
1335,Liner Inserter,Alarm_State,NORMAL
1335,Liner Inserter,Alarm_Text, 
1335,Liner Inserter,Bad,0
1335,Liner Inserter,Blocked,False
1335,Liner Inserter,Down,False
1335,Liner Inserter,Good,81
1335,Liner Inserter,Starved,False
1335,Liner Inserter,State,Running
1335,Liner Inserter,Total,85
1335,Vertical Conveyor,Alarm_State,NORMAL
1335,Vertical Conveyor,Alarm_Text, 
1335,Vertical Conveyor,Bad,0
1335,Vertical Conveyor,Blocked,False
1335,Vertical Conveyor,Down,False
1335,Vertical Conveyor,Good,75
1335,Vertical Conveyor,Starved,False
1335,Vertical Conveyor,State,Running
1335,Vertical Conveyor,Total,7700
1340,Box Erector,Alarm_State,NORMAL
1340,Box Erector,Alarm_Text, 
1340,Box Erector,Bad,0
1340,Box Erector,Blocked,False
1340,Box Erector,Down,False
1340,Box Erector,Good,88
1340,Box Erector,Starved,False
1340,Box Erector,State,Running
1340,Box Erector,Total,93
1340,Box Sealer,Alarm_State,NORMAL
1340,Box Sealer,Alarm_Text, 
1340,Box Sealer,Bad,0
1340,Box Sealer,Blocked,False
1340,Box Sealer,Down,False
1340,Box Sealer,Good,72
1340,Box Sealer,Starved,False
1340,Box Sealer,State,Running
1340,Box Sealer,Total,75
1340,Conveyor Left Turn,Total,0
1340,Conveyor Right Turn,Total,4
1340,Cookie Former,Alarm_State,NORMAL
1340,Cookie Former,Alarm_Text, 
1340,Cookie Former,Bad,0
1340,Cookie Former,Blocked,False
1340,Cookie Former,Down,False
1340,Cookie Former,Good,7845
1340,Cookie Former,Moisture,58.3
1340,Cookie Former,Starved,False
1340,Cookie Former,State,Running
1340,Cookie Former,Temperature,2.09
1340,Cookie Former,Total,1570
1340,Cookie Inspector,Alarm_State,NORMAL
1340,Cookie Inspector,Alarm_Text, 
1340,Cookie Inspector,Bad,31
1340,Cookie Inspector,Blocked,False
1340,Cookie Inspector,Down,False
1340,Cookie Inspector,Good,7749
1340,Cookie Inspector,Starved,False
1340,Cookie Inspector,State,Running
1340,Cookie Inspector,Total,7780
1340,Freezer Tunnel,Alarm_State,NORMAL
1340,Freezer Tunnel,Alarm_Text, 
1340,Freezer Tunnel,Bad,0
1340,Freezer Tunnel,Blocked,False
1340,Freezer Tunnel,Down,False
1340,Freezer Tunnel,Good,7780
1340,Freezer Tunnel,Speed,8.95
1340,Freezer Tunnel,Starved,False
1340,Freezer Tunnel,State,Running
1340,Freezer Tunnel,Temperature,-21.01
1340,Freezer Tunnel,Total,7790
1340,Labeller,Alarm_State,NORMAL
1340,Labeller,Alarm_Text, 
1340,Labeller,Bad,0
1340,Labeller,Blocked,False
1340,Labeller,Down,False
1340,Labeller,Good,69
1340,Labeller,Starved,False
1340,Labeller,State,Running
1340,Labeller,Total,72
1340,Line 1,Shift,1
1340,Liner Inserter,Alarm_State,NORMAL
1340,Liner Inserter,Alarm_Text, 
1340,Liner Inserter,Bad,0
1340,Liner Inserter,Blocked,False
1340,Liner Inserter,Down,False
1340,Liner Inserter,Good,81
1340,Liner Inserter,Starved,False
1340,Liner Inserter,State,Running
1340,Liner Inserter,Total,85
1340,Vertical Conveyor,Alarm_State,NORMAL
1340,Vertical Conveyor,Alarm_Text, 
1340,Vertical Conveyor,Bad,0
1340,Vertical Conveyor,Blocked,False
1340,Vertical Conveyor,Down,False
1340,Vertical Conveyor,Good,75
1340,Vertical Conveyor,Starved,False
1340,Vertical Conveyor,State,Running
1340,Vertical Conveyor,Total,7700
1345,Box Erector,Alarm_State,NORMAL
1345,Box Erector,Alarm_Text, 
1345,Box Erector,Bad,0
1345,Box Erector,Blocked,False
1345,Box Erector,Down,False
1345,Box Erector,Good,88
1345,Box Erector,Starved,False
1345,Box Erector,State,Running
1345,Box Erector,Total,93
1345,Box Sealer,Alarm_State,NORMAL
1345,Box Sealer,Alarm_Text, 
1345,Box Sealer,Bad,0
1345,Box Sealer,Blocked,False
1345,Box Sealer,Down,False
1345,Box Sealer,Good,73
1345,Box Sealer,Starved,False
1345,Box Sealer,State,Running
1345,Box Sealer,Total,75
1345,Conveyor Left Turn,Total,0
1345,Conveyor Right Turn,Total,4
1345,Cookie Former,Alarm_State,NORMAL
1345,Cookie Former,Alarm_Text, 
1345,Cookie Former,Bad,0
1345,Cookie Former,Blocked,False
1345,Cookie Former,Down,False
1345,Cookie Former,Good,7870
1345,Cookie Former,Moisture,58.23
1345,Cookie Former,Starved,False
1345,Cookie Former,State,Running
1345,Cookie Former,Temperature,2.05
1345,Cookie Former,Total,1575
1345,Cookie Inspector,Alarm_State,NORMAL
1345,Cookie Inspector,Alarm_Text, 
1345,Cookie Inspector,Bad,31
1345,Cookie Inspector,Blocked,False
1345,Cookie Inspector,Down,False
1345,Cookie Inspector,Good,7774
